"","Volume","Taxon name"
"Abies balsamea","Volume 2","Abies balsamea"
"Abietinella abietina","Volume 28","Abietinella abietina"
"Acalypha rhomboidea","Volume 12","Acalypha rhomboidea"
"Achillea millefolium","Volume 19","Achillea millefolium"
"Achillea ptarmica","Volume 19","Achillea ptarmica"
"Acorus americanus","Volume 22","Acorus americanus"
"Acorus calamus","Volume 22","Acorus calamus"
"Actaea pachypoda","Volume 3","Actaea pachypoda"
"Actaea rubra","Volume 3","Actaea rubra"
"Adiantum pedatum","Volume 2","Adiantum pedatum"
"Adlumia fungosa","Volume 3","Adlumia fungosa"
"Agalinis neoscotica","Volume 17","Agalinis neoscotica"
"Agalinis purpurea","Volume 17","Agalinis purpurea"
"Agalinis purpurea var. parviflora","Volume 17","Agalinis purpurea var. parviflora"
"Agalinis tenuifolia","Volume 17","Agalinis tenuifolia"
"Ageratina altissima","Volume 21","Ageratina altissima"
"Ageratina altissima var. altissima","Volume 21","Ageratina altissima var. altissima"
"Agrimonia gryposepala","Volume 9","Agrimonia gryposepala"
"Agrimonia striata","Volume 9","Agrimonia striata"
"Agrostemma githago var. githago","Volume 5","Agrostemma githago var. githago"
"Agrostis","Volume 24","Agrostis"
"Agrostis anadyrensis","Volume 24","Agrostis anadyrensis"
"Agrostis canina","Volume 24","Agrostis canina"
"Agrostis capillaris","Volume 24","Agrostis capillaris"
"Agrostis gigantea","Volume 24","Agrostis gigantea"
"Agrostis mertensii","Volume 24","Agrostis mertensii"
"Agrostis nebulosa","Volume 24","Agrostis nebulosa"
"Agrostis perennans","Volume 24","Agrostis perennans"
"Agrostis scabra","Volume 24","Agrostis scabra"
"Agrostis stolonifera","Volume 24","Agrostis stolonifera"
"Agrostis tolucensis","Volume 24","Agrostis tolucensis"
"Alcea rosea","Volume 6","Alcea rosea"
"Alchemilla filicaulis","Volume 9","Alchemilla filicaulis"
"Alchemilla filicaulis subsp. filicaulis","Volume 9","Alchemilla filicaulis subsp. filicaulis"
"Alchemilla filicaulis subsp. vestita","Volume 9","Alchemilla filicaulis subsp. vestita"
"Alchemilla glabra","Volume 9","Alchemilla glabra"
"Alchemilla venosa","Volume 9","Alchemilla venosa"
"Alchemilla xanthochlora","Volume 9","Alchemilla xanthochlora"
"Alisma subcordatum","Volume 22","Alisma subcordatum"
"Alisma triviale","Volume 22","Alisma triviale"
"Allium canadense var. canadense","Volume 26","Allium canadense var. canadense"
"Allium schoenoprasum","Volume 26","Allium schoenoprasum"
"Allium tricoccum var. tricoccum","Volume 26","Allium tricoccum var. tricoccum"
"Alnus incana","Volume 3","Alnus incana"
"Alnus incana subsp. rugosa","Volume 3","Alnus incana subsp. rugosa"
"Alnus viridis","Volume 3","Alnus viridis"
"Alnus viridis subsp. crispa","Volume 3","Alnus viridis subsp. crispa"
"Aloina rigida var. rigida","Volume 27","Aloina rigida var. rigida"
"Alopecurus","Volume 24","Alopecurus"
"Alopecurus aequalis","Volume 24","Alopecurus aequalis"
"Alopecurus aequalis var. aequalis","Volume 24","Alopecurus aequalis var. aequalis"
"Alopecurus geniculatus","Volume 24","Alopecurus geniculatus"
"Alopecurus pratensis","Volume 24","Alopecurus pratensis"
"Althaea officinalis","Volume 6","Althaea officinalis"
"Amaranthus albus","Volume 4","Amaranthus albus"
"Amaranthus retroflexus","Volume 4","Amaranthus retroflexus"
"Amblystegium serpens","Volume 28","Amblystegium serpens"
"Ambrosia artemisiifolia","Volume 21","Ambrosia artemisiifolia"
"Ambrosia trifida","Volume 21","Ambrosia trifida"
"Amelanchier arborea","Volume 9","Amelanchier arborea"
"Amelanchier bartramiana","Volume 9","Amelanchier bartramiana"
"Amelanchier canadensis","Volume 9","Amelanchier canadensis"
"Amelanchier canadensis var. canadensis","Volume 9","Amelanchier canadensis var. canadensis"
"Amelanchier fernaldii","Volume 9","Amelanchier fernaldii"
"Amelanchier interior","Volume 9","Amelanchier interior"
"Amelanchier intermedia","Volume 9","Amelanchier intermedia"
"Amelanchier laevis","Volume 9","Amelanchier laevis"
"Amelanchier sanguinea","Volume 9","Amelanchier sanguinea"
"Amelanchier spicata","Volume 9","Amelanchier spicata"
"Amerorchis rotundifolia","Volume 26","Amerorchis rotundifolia"
"Ammophila","Volume 24","Ammophila"
"Ammophila breviligulata","Volume 24","Ammophila breviligulata"
"Ammophila breviligulata subsp. breviligulata","Volume 24","Ammophila breviligulata subsp. breviligulata"
"Ammophila breviligulata subsp. champlainensis","Volume 24","Ammophila breviligulata subsp. champlainensis"
"Amphidium lapponicum","Volume 28","Amphidium lapponicum"
"Amphidium mougeotii","Volume 28","Amphidium mougeotii"
"Anagallis arvensis","Volume 8","Anagallis arvensis"
"Anaphalis margaritacea","Volume 19","Anaphalis margaritacea"
"Andreaea rothii","Volume 27","Andreaea rothii"
"Andreaea rupestris","Volume 27","Andreaea rupestris"
"Andromeda polifolia","Volume 8","Andromeda polifolia"
"Andromeda polifolia var. latifolia","Volume 8","Andromeda polifolia var. latifolia"
"Anemone americana","Volume 3","Anemone americana"
"Anemone canadensis","Volume 3","Anemone canadensis"
"Anemone multifida","Volume 3","Anemone multifida"
"Anemone multifida var. multifida","Volume 3","Anemone multifida var. multifida"
"Anemone parviflora","Volume 3","Anemone parviflora"
"Anemone quinquefolia","Volume 3","Anemone quinquefolia"
"Anemone quinquefolia var. quinquefolia","Volume 3","Anemone quinquefolia var. quinquefolia"
"Anemone virginiana","Volume 3","Anemone virginiana"
"Anemone virginiana var. alba","Volume 3","Anemone virginiana var. alba"
"Anemone virginiana var. cylindroidea","Volume 3","Anemone virginiana var. cylindroidea"
"Anomobryum concinnatum","Volume 28","Anomobryum concinnatum"
"Anomodon attenuatus","Volume 28","Anomodon attenuatus"
"Anomodon minor","Volume 28","Anomodon minor"
"Anomodon rostratus","Volume 28","Anomodon rostratus"
"Anomodon rugelii","Volume 28","Anomodon rugelii"
"Anomodon tristis","Volume 28","Anomodon tristis"
"Anomodon viticulosus","Volume 28","Anomodon viticulosus"
"Antennaria howellii","Volume 19","Antennaria howellii"
"Antennaria howellii subsp. canadensis","Volume 19","Antennaria howellii subsp. canadensis"
"Antennaria howellii subsp. neodioica","Volume 19","Antennaria howellii subsp. neodioica"
"Antennaria howellii subsp. petaloidea","Volume 19","Antennaria howellii subsp. petaloidea"
"Antennaria parlinii","Volume 19","Antennaria parlinii"
"Antennaria parlinii subsp. fallax","Volume 19","Antennaria parlinii subsp. fallax"
"Antennaria parlinii subsp. parlinii","Volume 19","Antennaria parlinii subsp. parlinii"
"Antennaria plantaginifolia","Volume 19","Antennaria plantaginifolia"
"Anthemis arvensis","Volume 19","Anthemis arvensis"
"Anthemis cotula","Volume 19","Anthemis cotula"
"Anthoxanthum","Volume 24","Anthoxanthum"
"Anthoxanthum arcticum","Volume 24","Anthoxanthum arcticum"
"Anthoxanthum hirtum","Volume 24","Anthoxanthum hirtum"
"Anthoxanthum nitens","Volume 24","Anthoxanthum nitens"
"Anthoxanthum occidentale","Volume 24","Anthoxanthum occidentale"
"Anthoxanthum odoratum","Volume 24","Anthoxanthum odoratum"
"Aquilegia vulgaris","Volume 3","Aquilegia vulgaris"
"Arabis caucasica","Volume 7","Arabis caucasica"
"Arabis pycnocarpa","Volume 7","Arabis pycnocarpa"
"Arabis pycnocarpa var. pycnocarpa","Volume 7","Arabis pycnocarpa var. pycnocarpa"
"Arceuthobium pusillum","Volume 12","Arceuthobium pusillum"
"Arctium lappa","Volume 19","Arctium lappa"
"Arctium minus","Volume 19","Arctium minus"
"Arctium tomentosum","Volume 19","Arctium tomentosum"
"Arctoa fulvella","Volume 27","Arctoa fulvella"
"Arctostaphylos uva-ursi","Volume 8","Arctostaphylos uva-ursi"
"Arenaria serpyllifolia","Volume 5","Arenaria serpyllifolia"
"Arenaria serpyllifolia var. serpyllifolia","Volume 5","Arenaria serpyllifolia var. serpyllifolia"
"Arethusa bulbosa","Volume 26","Arethusa bulbosa"
"Arisaema triphyllum","Volume 22","Arisaema triphyllum"
"Armoracia rusticana","Volume 7","Armoracia rusticana"
"Arnica lanceolata","Volume 21","Arnica lanceolata"
"Arnica lanceolata subsp. lanceolata","Volume 21","Arnica lanceolata subsp. lanceolata"
"Arnica lonchophylla","Volume 21","Arnica lonchophylla"
"Aronia arbutifolia","Volume 9","Aronia arbutifolia"
"Aronia melanocarpa","Volume 9","Aronia melanocarpa"
"Arrhenatherum","Volume 24","Arrhenatherum"
"Arrhenatherum elatius","Volume 24","Arrhenatherum elatius"
"Artemisia abrotanum","Volume 19","Artemisia abrotanum"
"Artemisia absinthium","Volume 19","Artemisia absinthium"
"Artemisia annua","Volume 19","Artemisia annua"
"Artemisia biennis","Volume 19","Artemisia biennis"
"Artemisia campestris","Volume 19","Artemisia campestris"
"Artemisia campestris subsp. canadensis","Volume 19","Artemisia campestris subsp. canadensis"
"Artemisia frigida","Volume 19","Artemisia frigida"
"Artemisia ludoviciana","Volume 19","Artemisia ludoviciana"
"Artemisia ludoviciana subsp. ludoviciana","Volume 19","Artemisia ludoviciana subsp. ludoviciana"
"Artemisia stelleriana","Volume 19","Artemisia stelleriana"
"Artemisia vulgaris","Volume 19","Artemisia vulgaris"
"Asarum canadense","Volume 3","Asarum canadense"
"Asparagus officinalis","Volume 26","Asparagus officinalis"
"Asplenium trichomanes","Volume 2","Asplenium trichomanes"
"Asplenium trichomanes subsp. trichomanes","Volume 2","Asplenium trichomanes subsp. trichomanes"
"Asplenium trichomanes-ramosum","Volume 2","Asplenium trichomanes-ramosum"
"Athyrium filix-femina","Volume 2","Athyrium filix-femina"
"Athyrium filix-femina var. angustum","Volume 2","Athyrium filix-femina var. angustum"
"Atrichum altecristatum","Volume 27","Atrichum altecristatum"
"Atrichum angustatum","Volume 27","Atrichum angustatum"
"Atrichum crispulum","Volume 27","Atrichum crispulum"
"Atrichum crispum","Volume 27","Atrichum crispum"
"Atrichum tenellum","Volume 27","Atrichum tenellum"
"Atrichum undulatum","Volume 27","Atrichum undulatum"
"Atriplex glabriuscula","Volume 4","Atriplex glabriuscula"
"Atriplex glabriuscula var. acadiensis","Volume 4","Atriplex glabriuscula var. acadiensis"
"Atriplex glabriuscula var. franktonii","Volume 4","Atriplex glabriuscula var. franktonii"
"Atriplex glabriuscula var. glabriuscula","Volume 4","Atriplex glabriuscula var. glabriuscula"
"Atriplex laciniata","Volume 4","Atriplex laciniata"
"Atriplex littoralis","Volume 4","Atriplex littoralis"
"Atriplex patula","Volume 4","Atriplex patula"
"Atriplex prostrata","Volume 4","Atriplex prostrata"
"Aulacomnium androgynum","Volume 28","Aulacomnium androgynum"
"Aulacomnium palustre","Volume 28","Aulacomnium palustre"
"Avena","Volume 24","Avena"
"Avena fatua","Volume 24","Avena fatua"
"Avena sativa","Volume 24","Avena sativa"
"Axyris amaranthoides","Volume 4","Axyris amaranthoides"
"Barbarea orthoceras","Volume 7","Barbarea orthoceras"
"Barbarea vulgaris","Volume 7","Barbarea vulgaris"
"Barbula convoluta var. convoluta","Volume 27","Barbula convoluta var. convoluta"
"Barbula unguiculata","Volume 27","Barbula unguiculata"
"Bartramia ithyphylla","Volume 28","Bartramia ithyphylla"
"Bartramia pomiformis","Volume 28","Bartramia pomiformis"
"Beckmannia","Volume 24","Beckmannia"
"Beckmannia syzigachne","Volume 24","Beckmannia syzigachne"
"Bellis perennis","Volume 20","Bellis perennis"
"Berberis thunbergii","Volume 3","Berberis thunbergii"
"Berberis vulgaris","Volume 3","Berberis vulgaris"
"Berteroa incana","Volume 7","Berteroa incana"
"Betula alleghaniensis","Volume 3","Betula alleghaniensis"
"Betula cordifolia","Volume 3","Betula cordifolia"
"Betula glandulosa","Volume 3","Betula glandulosa"
"Betula minor","Volume 3","Betula minor"
"Betula papyrifera","Volume 3","Betula papyrifera"
"Betula populifolia","Volume 3","Betula populifolia"
"Betula pumila","Volume 3","Betula pumila"
"Bidens beckii","Volume 21","Bidens beckii"
"Bidens bipinnata","Volume 21","Bidens bipinnata"
"Bidens cernua","Volume 21","Bidens cernua"
"Bidens connata","Volume 21","Bidens connata"
"Bidens discoidea","Volume 21","Bidens discoidea"
"Bidens eatonii","Volume 21","Bidens eatonii"
"Bidens frondosa","Volume 21","Bidens frondosa"
"Bidens heterodoxa","Volume 21","Bidens heterodoxa"
"Bidens hyperborea","Volume 21","Bidens hyperborea"
"Bidens vulgata","Volume 21","Bidens vulgata"
"Bistorta vivipara","Volume 5","Bistorta vivipara"
"Blindia acuta","Volume 27","Blindia acuta"
"Blysmopsis rufa","Volume 23","Blysmopsis rufa"
"Boehmeria cylindrica","Volume 3","Boehmeria cylindrica"
"Bolboschoenus fluviatilis","Volume 23","Bolboschoenus fluviatilis"
"Bolboschoenus maritimus","Volume 23","Bolboschoenus maritimus"
"Bolboschoenus maritimus subsp. maritimus","Volume 23","Bolboschoenus maritimus subsp. maritimus"
"Bolboschoenus maritimus subsp. paludosus","Volume 23","Bolboschoenus maritimus subsp. paludosus"
"Botrychium dissectum","Volume 2","Botrychium dissectum"
"Botrychium lanceolatum","Volume 2","Botrychium lanceolatum"
"Botrychium lanceolatum subsp. angustisegmentum","Volume 2","Botrychium lanceolatum subsp. angustisegmentum"
"Botrychium lunaria","Volume 2","Botrychium lunaria"
"Botrychium matricariifolium","Volume 2","Botrychium matricariifolium"
"Botrychium minganense","Volume 2","Botrychium minganense"
"Botrychium multifidum","Volume 2","Botrychium multifidum"
"Botrychium oneidense","Volume 2","Botrychium oneidense"
"Botrychium simplex","Volume 2","Botrychium simplex"
"Botrychium spathulatum","Volume 2","Botrychium spathulatum"
"Botrychium virginianum","Volume 2","Botrychium virginianum"
"Brachyelytrum","Volume 24","Brachyelytrum"
"Brachyelytrum aristosum","Volume 24","Brachyelytrum aristosum"
"Brachyelytrum erectum","Volume 24","Brachyelytrum erectum"
"Brachytheciastrum velutinum var. velutinum","Volume 28","Brachytheciastrum velutinum var. velutinum"
"Brachythecium campestre","Volume 28","Brachythecium campestre"
"Brachythecium erythrorrhizon var. erythrorrhizon","Volume 28","Brachythecium erythrorrhizon var. erythrorrhizon"
"Brachythecium laetum","Volume 28","Brachythecium laetum"
"Brachythecium rivulare","Volume 28","Brachythecium rivulare"
"Brachythecium rotaeanum","Volume 28","Brachythecium rotaeanum"
"Brachythecium rutabulum","Volume 28","Brachythecium rutabulum"
"Brachythecium salebrosum","Volume 28","Brachythecium salebrosum"
"Brasenia schreberi","Volume 3","Brasenia schreberi"
"Brassica juncea","Volume 7","Brassica juncea"
"Brassica napus","Volume 7","Brassica napus"
"Brassica nigra","Volume 7","Brassica nigra"
"Brassica rapa","Volume 7","Brassica rapa"
"Bromus","Volume 24","Bromus"
"Bromus caroli-henrici","Volume 24","Bromus caroli-henrici"
"Bromus ciliatus","Volume 24","Bromus ciliatus"
"Bromus commutatus","Volume 24","Bromus commutatus"
"Bromus hallii","Volume 24","Bromus hallii"
"Bromus hordeaceus","Volume 24","Bromus hordeaceus"
"Bromus hordeaceus subsp. hordeaceus","Volume 24","Bromus hordeaceus subsp. hordeaceus"
"Bromus hordeaceus subsp. molliformis","Volume 24","Bromus hordeaceus subsp. molliformis"
"Bromus hordeaceus subsp. pseudothominei","Volume 24","Bromus hordeaceus subsp. pseudothominei"
"Bromus hordeaceus subsp. thominei","Volume 24","Bromus hordeaceus subsp. thominei"
"Bromus inermis","Volume 24","Bromus inermis"
"Bromus japonicus","Volume 24","Bromus japonicus"
"Bromus latiglumis","Volume 24","Bromus latiglumis"
"Bromus pumpellianus","Volume 24","Bromus pumpellianus"
"Bromus pumpellianus subsp. dicksonii","Volume 24","Bromus pumpellianus subsp. dicksonii"
"Bromus pumpellianus subsp. pumpellianus","Volume 24","Bromus pumpellianus subsp. pumpellianus"
"Bromus racemosus","Volume 24","Bromus racemosus"
"Bromus richardsonii","Volume 24","Bromus richardsonii"
"Bromus riparius","Volume 24","Bromus riparius"
"Bromus secalinus","Volume 24","Bromus secalinus"
"Bromus sect. Bromopsis","Volume 24","Bromus sect. Bromopsis"
"Bromus sect. Bromus","Volume 24","Bromus sect. Bromus"
"Bromus sect. Ceratochloa","Volume 24","Bromus sect. Ceratochloa"
"Bromus sect. Genea","Volume 24","Bromus sect. Genea"
"Bromus sect. Neobromus","Volume 24","Bromus sect. Neobromus"
"Bromus tectorum","Volume 24","Bromus tectorum"
"Brotherella recurvans","Volume 28","Brotherella recurvans"
"Bryhnia novae-angliae","Volume 28","Bryhnia novae-angliae"
"Bryoerythrophyllum recurvirostrum","Volume 27","Bryoerythrophyllum recurvirostrum"
"Bryum argenteum var. argenteum","Volume 28","Bryum argenteum var. argenteum"
"Bucklandiella microcarpa","Volume 27","Bucklandiella microcarpa"
"Bucklandiella sudetica","Volume 27","Bucklandiella sudetica"
"Bucklandiella venusta","Volume 27","Bucklandiella venusta"
"Bulbostylis capillaris","Volume 23","Bulbostylis capillaris"
"Bunias orientalis","Volume 7","Bunias orientalis"
"Buxbaumia aphylla","Volume 27","Buxbaumia aphylla"
"Cakile edentula","Volume 7","Cakile edentula"
"Cakile edentula var. edentula","Volume 7","Cakile edentula var. edentula"
"Calamagrostis","Volume 24","Calamagrostis"
"Calamagrostis canadensis","Volume 24","Calamagrostis canadensis"
"Calamagrostis canadensis var. canadensis","Volume 24","Calamagrostis canadensis var. canadensis"
"Calamagrostis canadensis var. macouniana","Volume 24","Calamagrostis canadensis var. macouniana"
"Calamagrostis cinnoides","Volume 24","Calamagrostis cinnoides"
"Calamagrostis epigejos","Volume 24","Calamagrostis epigejos"
"Calamagrostis pickeringii","Volume 24","Calamagrostis pickeringii"
"Calamagrostis stricta","Volume 24","Calamagrostis stricta"
"Calamagrostis stricta subsp. inexpansa","Volume 24","Calamagrostis stricta subsp. inexpansa"
"Calamagrostis stricta subsp. stricta","Volume 24","Calamagrostis stricta subsp. stricta"
"Calamagrostis ×acutiflora","Volume 24","Calamagrostis ×acutiflora"
"Calla palustris","Volume 22","Calla palustris"
"Callicladium haldanianum","Volume 28","Callicladium haldanianum"
"Calliergon cordifolium","Volume 28","Calliergon cordifolium"
"Calliergon giganteum","Volume 28","Calliergon giganteum"
"Calliergon richardsonii","Volume 28","Calliergon richardsonii"
"Calliergonella cuspidata","Volume 28","Calliergonella cuspidata"
"Callitriche heterophylla","Volume 17","Callitriche heterophylla"
"Callitriche palustris","Volume 17","Callitriche palustris"
"Callitriche terrestris","Volume 17","Callitriche terrestris"
"Calluna vulgaris","Volume 8","Calluna vulgaris"
"Calopogon tuberosus var. tuberosus","Volume 26","Calopogon tuberosus var. tuberosus"
"Caltha palustris","Volume 3","Caltha palustris"
"Calypso bulbosa var. americana","Volume 26","Calypso bulbosa var. americana"
"Camelina microcarpa","Volume 7","Camelina microcarpa"
"Campyliadelphus chrysophyllus","Volume 28","Campyliadelphus chrysophyllus"
"Campylium stellatum","Volume 28","Campylium stellatum"
"Campylophyllum halleri","Volume 28","Campylophyllum halleri"
"Campylophyllum hispidulum","Volume 28","Campylophyllum hispidulum"
"Campylophyllum sommerfeltii","Volume 28","Campylophyllum sommerfeltii"
"Canadanthus modestus","Volume 20","Canadanthus modestus"
"Capsella bursa-pastoris","Volume 7","Capsella bursa-pastoris"
"Cardamine diphylla","Volume 7","Cardamine diphylla"
"Cardamine maxima","Volume 7","Cardamine maxima"
"Cardamine parviflora","Volume 7","Cardamine parviflora"
"Cardamine pensylvanica","Volume 7","Cardamine pensylvanica"
"Cardamine pratensis","Volume 7","Cardamine pratensis"
"Carduus acanthoides","Volume 19","Carduus acanthoides"
"Carduus acanthoides subsp. acanthoides","Volume 19","Carduus acanthoides subsp. acanthoides"
"Carduus crispus","Volume 19","Carduus crispus"
"Carduus nutans","Volume 19","Carduus nutans"
"Carex albicans","Volume 23","Carex albicans"
"Carex albicans var. emmonsii","Volume 23","Carex albicans var. emmonsii"
"Carex aquatilis","Volume 23","Carex aquatilis"
"Carex aquatilis var. aquatilis","Volume 23","Carex aquatilis var. aquatilis"
"Carex aquatilis var. substricta","Volume 23","Carex aquatilis var. substricta"
"Carex arcta","Volume 23","Carex arcta"
"Carex arctata","Volume 23","Carex arctata"
"Carex argyrantha","Volume 23","Carex argyrantha"
"Carex atratiformis","Volume 23","Carex atratiformis"
"Carex aurea","Volume 23","Carex aurea"
"Carex backii","Volume 23","Carex backii"
"Carex bebbii","Volume 23","Carex bebbii"
"Carex bigelowii","Volume 23","Carex bigelowii"
"Carex bigelowii subsp. bigelowii","Volume 23","Carex bigelowii subsp. bigelowii"
"Carex bromoides","Volume 23","Carex bromoides"
"Carex bromoides subsp. bromoides","Volume 23","Carex bromoides subsp. bromoides"
"Carex brunnescens","Volume 23","Carex brunnescens"
"Carex brunnescens subsp. brunnescens","Volume 23","Carex brunnescens subsp. brunnescens"
"Carex brunnescens subsp. sphaerostachya","Volume 23","Carex brunnescens subsp. sphaerostachya"
"Carex buxbaumii","Volume 23","Carex buxbaumii"
"Carex canescens","Volume 23","Carex canescens"
"Carex canescens subsp. canescens","Volume 23","Carex canescens subsp. canescens"
"Carex canescens subsp. disjuncta","Volume 23","Carex canescens subsp. disjuncta"
"Carex capillaris","Volume 23","Carex capillaris"
"Carex castanea","Volume 23","Carex castanea"
"Carex cephaloidea","Volume 23","Carex cephaloidea"
"Carex chordorrhiza","Volume 23","Carex chordorrhiza"
"Carex communis","Volume 23","Carex communis"
"Carex communis var. communis","Volume 23","Carex communis var. communis"
"Carex concinna","Volume 23","Carex concinna"
"Carex conoidea","Volume 23","Carex conoidea"
"Carex crawei","Volume 23","Carex crawei"
"Carex crawfordii","Volume 23","Carex crawfordii"
"Carex crinita","Volume 23","Carex crinita"
"Carex crinita var. crinita","Volume 23","Carex crinita var. crinita"
"Carex cryptolepis","Volume 23","Carex cryptolepis"
"Carex cumulata","Volume 23","Carex cumulata"
"Carex debilis","Volume 23","Carex debilis"
"Carex debilis var. rudgei","Volume 23","Carex debilis var. rudgei"
"Carex deflexa","Volume 23","Carex deflexa"
"Carex deflexa var. deflexa","Volume 23","Carex deflexa var. deflexa"
"Carex deweyana","Volume 23","Carex deweyana"
"Carex deweyana var. deweyana","Volume 23","Carex deweyana var. deweyana"
"Carex diandra","Volume 23","Carex diandra"
"Carex disperma","Volume 23","Carex disperma"
"Carex eburnea","Volume 23","Carex eburnea"
"Carex echinata","Volume 23","Carex echinata"
"Carex echinata subsp. echinata","Volume 23","Carex echinata subsp. echinata"
"Carex exilis","Volume 23","Carex exilis"
"Carex flava","Volume 23","Carex flava"
"Carex foenea","Volume 23","Carex foenea"
"Carex folliculata","Volume 23","Carex folliculata"
"Carex garberi","Volume 23","Carex garberi"
"Carex glareosa","Volume 23","Carex glareosa"
"Carex glareosa subsp. glareosa","Volume 23","Carex glareosa subsp. glareosa"
"Carex gracillima","Volume 23","Carex gracillima"
"Carex granularis","Volume 23","Carex granularis"
"Carex grisea","Volume 23","Carex grisea"
"Carex gynandra","Volume 23","Carex gynandra"
"Carex gynocrates","Volume 23","Carex gynocrates"
"Carex haydenii","Volume 23","Carex haydenii"
"Carex hirtifolia","Volume 23","Carex hirtifolia"
"Carex hormathodes","Volume 23","Carex hormathodes"
"Carex houghtoniana","Volume 23","Carex houghtoniana"
"Carex interior","Volume 23","Carex interior"
"Carex intumescens","Volume 23","Carex intumescens"
"Carex lachenalii","Volume 23","Carex lachenalii"
"Carex lacustris","Volume 23","Carex lacustris"
"Carex lenticularis","Volume 23","Carex lenticularis"
"Carex lenticularis var. lenticularis","Volume 23","Carex lenticularis var. lenticularis"
"Carex leptalea","Volume 23","Carex leptalea"
"Carex leptonervia","Volume 23","Carex leptonervia"
"Carex limosa","Volume 23","Carex limosa"
"Carex livida","Volume 23","Carex livida"
"Carex lucorum","Volume 23","Carex lucorum"
"Carex lucorum var. lucorum","Volume 23","Carex lucorum var. lucorum"
"Carex lupulina","Volume 23","Carex lupulina"
"Carex mackenziei","Volume 23","Carex mackenziei"
"Carex magellanica","Volume 23","Carex magellanica"
"Carex magellanica subsp. irrigua","Volume 23","Carex magellanica subsp. irrigua"
"Carex media","Volume 23","Carex media"
"Carex merritt-fernaldii","Volume 23","Carex merritt-fernaldii"
"Carex michauxiana","Volume 23","Carex michauxiana"
"Carex muricata","Volume 23","Carex muricata"
"Carex muricata subsp. lamprocarpa","Volume 23","Carex muricata subsp. lamprocarpa"
"Carex nigra","Volume 23","Carex nigra"
"Carex novae-angliae","Volume 23","Carex novae-angliae"
"Carex oligosperma","Volume 23","Carex oligosperma"
"Carex ormostachya","Volume 23","Carex ormostachya"
"Carex ovalis","Volume 23","Carex ovalis"
"Carex paleacea","Volume 23","Carex paleacea"
"Carex pallescens","Volume 23","Carex pallescens"
"Carex panicea","Volume 23","Carex panicea"
"Carex pauciflora","Volume 23","Carex pauciflora"
"Carex peckii","Volume 23","Carex peckii"
"Carex pedunculata","Volume 23","Carex pedunculata"
"Carex pellita","Volume 23","Carex pellita"
"Carex plantaginea","Volume 23","Carex plantaginea"
"Carex platyphylla","Volume 23","Carex platyphylla"
"Carex prairea","Volume 23","Carex prairea"
"Carex projecta","Volume 23","Carex projecta"
"Carex pseudocyperus","Volume 23","Carex pseudocyperus"
"Carex radiata","Volume 23","Carex radiata"
"Carex retrorsa","Volume 23","Carex retrorsa"
"Carex rosea","Volume 23","Carex rosea"
"Carex rostrata","Volume 23","Carex rostrata"
"Carex salina","Volume 23","Carex salina"
"Carex saxatilis","Volume 23","Carex saxatilis"
"Carex scabrata","Volume 23","Carex scabrata"
"Carex scirpoidea","Volume 23","Carex scirpoidea"
"Carex scirpoidea subsp. scirpoidea","Volume 23","Carex scirpoidea subsp. scirpoidea"
"Carex scoparia","Volume 23","Carex scoparia"
"Carex scoparia var. scoparia","Volume 23","Carex scoparia var. scoparia"
"Carex scoparia var. tessellata","Volume 23","Carex scoparia var. tessellata"
"Carex silicea","Volume 23","Carex silicea"
"Carex sprengelii","Volume 23","Carex sprengelii"
"Carex stipata","Volume 23","Carex stipata"
"Carex stipata var. stipata","Volume 23","Carex stipata var. stipata"
"Carex stricta","Volume 23","Carex stricta"
"Carex swanii","Volume 23","Carex swanii"
"Carex tenera","Volume 23","Carex tenera"
"Carex tenera var. tenera","Volume 23","Carex tenera var. tenera"
"Carex tenuiflora","Volume 23","Carex tenuiflora"
"Carex tincta","Volume 23","Carex tincta"
"Carex tonsa","Volume 23","Carex tonsa"
"Carex tonsa var. tonsa","Volume 23","Carex tonsa var. tonsa"
"Carex tribuloides","Volume 23","Carex tribuloides"
"Carex tribuloides var. tribuloides","Volume 23","Carex tribuloides var. tribuloides"
"Carex trisperma","Volume 23","Carex trisperma"
"Carex tuckermanii","Volume 23","Carex tuckermanii"
"Carex umbellata","Volume 23","Carex umbellata"
"Carex utriculata","Volume 23","Carex utriculata"
"Carex vacillans","Volume 23","Carex vacillans"
"Carex vaginata","Volume 23","Carex vaginata"
"Carex vesicaria","Volume 23","Carex vesicaria"
"Carex viridula","Volume 23","Carex viridula"
"Carex viridula var. elatior","Volume 23","Carex viridula var. elatior"
"Carex viridula var. viridula","Volume 23","Carex viridula var. viridula"
"Carex vulpinoidea","Volume 23","Carex vulpinoidea"
"Castilleja septentrionalis","Volume 17","Castilleja septentrionalis"
"Catabrosa","Volume 24","Catabrosa"
"Catabrosa aquatica","Volume 24","Catabrosa aquatica"
"Catoscopium nigritum","Volume 28","Catoscopium nigritum"
"Caulophyllum thalictroides","Volume 3","Caulophyllum thalictroides"
"Celastrus orbiculatus","Volume 12","Celastrus orbiculatus"
"Centaurea benedicta","Volume 19","Centaurea benedicta"
"Centaurea cyanus","Volume 19","Centaurea cyanus"
"Centaurea jacea","Volume 19","Centaurea jacea"
"Centaurea montana","Volume 19","Centaurea montana"
"Centaurea nigra","Volume 19","Centaurea nigra"
