"","Volume","Taxon name"
"Rubus chamaemorus","Volume 9","Rubus chamaemorus"
"Rubus flagellaris","Volume 9","Rubus flagellaris"
"Rubus hispidus","Volume 9","Rubus hispidus"
"Rubus idaeus","Volume 9","Rubus idaeus"
"Rubus idaeus subsp. idaeus","Volume 9","Rubus idaeus subsp. idaeus"
"Rubus idaeus subsp. strigosus","Volume 9","Rubus idaeus subsp. strigosus"
"Rubus illecebrosus","Volume 9","Rubus illecebrosus"
"Rubus laciniatus","Volume 9","Rubus laciniatus"
"Rubus nutkanus","Volume 9","Rubus nutkanus"
"Rubus occidentalis","Volume 9","Rubus occidentalis"
"Rubus odoratus","Volume 9","Rubus odoratus"
"Rubus parviflorus","Volume 9","Rubus parviflorus"
"Rubus pensilvanicus","Volume 9","Rubus pensilvanicus"
"Rubus pubescens","Volume 9","Rubus pubescens"
"Rubus repens","Volume 9","Rubus repens"
"Rubus setosus","Volume 9","Rubus setosus"
"Rudbeckia fulgida","Volume 21","Rudbeckia fulgida"
"Rudbeckia fulgida var. speciosa","Volume 21","Rudbeckia fulgida var. speciosa"
"Rudbeckia hirta","Volume 21","Rudbeckia hirta"
"Rudbeckia hirta var. pulcherrima","Volume 21","Rudbeckia hirta var. pulcherrima"
"Rudbeckia laciniata","Volume 21","Rudbeckia laciniata"
"Rudbeckia laciniata var. laciniata","Volume 21","Rudbeckia laciniata var. laciniata"
"Rudbeckia triloba","Volume 21","Rudbeckia triloba"
"Rudbeckia triloba var. triloba","Volume 21","Rudbeckia triloba var. triloba"
"Rumex acetosa","Volume 5","Rumex acetosa"
"Rumex acetosella","Volume 5","Rumex acetosella"
"Rumex altissimus","Volume 5","Rumex altissimus"
"Rumex britannica","Volume 5","Rumex britannica"
"Rumex crispus","Volume 5","Rumex crispus"
"Rumex dentatus","Volume 5","Rumex dentatus"
"Rumex fueginus","Volume 5","Rumex fueginus"
"Rumex longifolius","Volume 5","Rumex longifolius"
"Rumex obtusifolius","Volume 5","Rumex obtusifolius"
"Rumex occidentalis","Volume 5","Rumex occidentalis"
"Rumex pallidus","Volume 5","Rumex pallidus"
"Rumex patientia","Volume 5","Rumex patientia"
"Rumex pseudonatronatus","Volume 5","Rumex pseudonatronatus"
"Rumex sanguineus","Volume 5","Rumex sanguineus"
"Rumex stenophyllus","Volume 5","Rumex stenophyllus"
"Rumex thyrsiflorus","Volume 5","Rumex thyrsiflorus"
"Rumex triangulivalvis","Volume 5","Rumex triangulivalvis"
"Rumex verticillatus","Volume 5","Rumex verticillatus"
"Ruppia maritima","Volume 22","Ruppia maritima"
"Saelania glaucescens","Volume 27","Saelania glaucescens"
"Sagina japonica","Volume 5","Sagina japonica"
"Sagina nodosa","Volume 5","Sagina nodosa"
"Sagina nodosa subsp. borealis","Volume 5","Sagina nodosa subsp. borealis"
"Sagina procumbens","Volume 5","Sagina procumbens"
"Sagittaria cristata","Volume 22","Sagittaria cristata"
"Sagittaria cuneata","Volume 22","Sagittaria cuneata"
"Sagittaria engelmanniana","Volume 22","Sagittaria engelmanniana"
"Sagittaria graminea","Volume 22","Sagittaria graminea"
"Sagittaria graminea subsp. graminea","Volume 22","Sagittaria graminea subsp. graminea"
"Sagittaria latifolia","Volume 22","Sagittaria latifolia"
"Sagittaria rigida","Volume 22","Sagittaria rigida"
"Salicornia maritima","Volume 4","Salicornia maritima"
"Salicornia rubra","Volume 4","Salicornia rubra"
"Salix alba","Volume 7","Salix alba"
"Salix amygdaloides","Volume 7","Salix amygdaloides"
"Salix arbusculoides","Volume 7","Salix arbusculoides"
"Salix arctica","Volume 7","Salix arctica"
"Salix arctophila","Volume 7","Salix arctophila"
"Salix atrocinerea","Volume 7","Salix atrocinerea"
"Salix ballii","Volume 7","Salix ballii"
"Salix bebbiana","Volume 7","Salix bebbiana"
"Salix brachycarpa","Volume 7","Salix brachycarpa"
"Salix brachycarpa var. brachycarpa","Volume undefined","Salix brachycarpa var. brachycarpa"
"Salix calcicola","Volume 7","Salix calcicola"
"Salix calcicola var. calcicola","Volume 7","Salix calcicola var. calcicola"
"Salix candida","Volume 7","Salix candida"
"Salix caprea","Volume 7","Salix caprea"
"Salix cinerea","Volume 7","Salix cinerea"
"Salix cordata","Volume 7","Salix cordata"
"Salix daphnoides","Volume 7","Salix daphnoides"
"Salix discolor","Volume 7","Salix discolor"
"Salix elaeagnos","Volume 7","Salix elaeagnos"
"Salix eriocephala","Volume 7","Salix eriocephala"
"Salix euxina","Volume 7","Salix euxina"
"Salix famelica","Volume 7","Salix famelica"
"Salix glauca","Volume 7","Salix glauca"
"Salix glauca var. cordifolia","Volume 7","Salix glauca var. cordifolia"
"Salix humilis","Volume 7","Salix humilis"
"Salix humilis var. humilis","Volume 7","Salix humilis var. humilis"
"Salix interior","Volume 7","Salix interior"
"Salix lucida","Volume 7","Salix lucida"
"Salix maccalliana","Volume 7","Salix maccalliana"
"Salix myricoides","Volume 7","Salix myricoides"
"Salix myrsinifolia","Volume 7","Salix myrsinifolia"
"Salix myrtillifolia","Volume 7","Salix myrtillifolia"
"Salix nigra","Volume 7","Salix nigra"
"Salix pedicellaris","Volume 7","Salix pedicellaris"
"Salix pellita","Volume 7","Salix pellita"
"Salix pentandra","Volume 7","Salix pentandra"
"Salix petiolaris","Volume 7","Salix petiolaris"
"Salix planifolia","Volume 7","Salix planifolia"
"Salix pseudomonticola","Volume 7","Salix pseudomonticola"
"Salix pseudomyrsinites","Volume 7","Salix pseudomyrsinites"
"Salix purpurea","Volume 7","Salix purpurea"
"Salix pyrifolia","Volume 7","Salix pyrifolia"
"Salix reticulata","Volume 7","Salix reticulata"
"Salix sect. Nigricantes","Volume 7","Salix sect. Nigricantes"
"Salix triandra","Volume 7","Salix triandra"
"Salix vestita","Volume 7","Salix vestita"
"Salix viminalis","Volume 7","Salix viminalis"
"Salix ×fragilis","Volume 7","Salix ×fragilis"
"Salix ×jesupii","Volume 7","Salix ×jesupii"
"Salix ×pendulina","Volume 7","Salix ×pendulina"
"Salix ×sepulcralis","Volume 7","Salix ×sepulcralis"
"Salsola collina","Volume 4","Salsola collina"
"Salsola tragus","Volume 4","Salsola tragus"
"Samolus parviflorus","Volume 8","Samolus parviflorus"
"Sanguinaria canadensis","Volume 3","Sanguinaria canadensis"
"Sanionia uncinata","Volume 28","Sanionia uncinata"
"Saponaria officinalis","Volume 5","Saponaria officinalis"
"Sarmentypnum exannulatum","Volume 28","Sarmentypnum exannulatum"
"Sarmentypnum sarmentosum","Volume 28","Sarmentypnum sarmentosum"
"Sarmentypnum tundrae","Volume 28","Sarmentypnum tundrae"
"Sarracenia purpurea","Volume 8","Sarracenia purpurea"
"Sarracenia purpurea subsp. purpurea","Volume 8","Sarracenia purpurea subsp. purpurea"
"Sassafras albidum","Volume 3","Sassafras albidum"
"Saururus cernuus","Volume 3","Saururus cernuus"
"Saxifraga aizoides","Volume 8","Saxifraga aizoides"
"Saxifraga cernua","Volume 8","Saxifraga cernua"
"Saxifraga cespitosa","Volume 8","Saxifraga cespitosa"
"Saxifraga hirculus","Volume 8","Saxifraga hirculus"
"Saxifraga oppositifolia","Volume 8","Saxifraga oppositifolia"
"Saxifraga oppositifolia subsp. oppositifolia","Volume 8","Saxifraga oppositifolia subsp. oppositifolia"
"Saxifraga paniculata","Volume 8","Saxifraga paniculata"
"Saxifraga tricuspidata","Volume 8","Saxifraga tricuspidata"
"Schedonorus","Volume 24","Schedonorus"
"Schedonorus arundinaceus","Volume 24","Schedonorus arundinaceus"
"Schedonorus giganteus","Volume 24","Schedonorus giganteus"
"Schedonorus pratensis","Volume 24","Schedonorus pratensis"
"Scheuchzeria palustris","Volume 22","Scheuchzeria palustris"
"Schistidium agassizii","Volume 27","Schistidium agassizii"
"Schistidium apocarpum","Volume 27","Schistidium apocarpum"
"Schistidium boreale","Volume 27","Schistidium boreale"
"Schistidium dupretii","Volume 27","Schistidium dupretii"
"Schistidium frigidum","Volume 27","Schistidium frigidum"
"Schistidium papillosum","Volume 27","Schistidium papillosum"
"Schistidium pulchrum","Volume 27","Schistidium pulchrum"
"Schistidium rivulare","Volume 27","Schistidium rivulare"
"Schistidium robustum","Volume 27","Schistidium robustum"
"Schistostega pennata","Volume 27","Schistostega pennata"
"Schizachne","Volume 24","Schizachne"
"Schizachne purpurascens","Volume 24","Schizachne purpurascens"
"Schizachyrium","Volume 25","Schizachyrium"
"Schizachyrium scoparium","Volume 25","Schizachyrium scoparium"
"Schizachyrium scoparium var. scoparium","Volume 25","Schizachyrium scoparium var. scoparium"
"Schoenoplectus acutus","Volume 23","Schoenoplectus acutus"
"Schoenoplectus acutus var. acutus","Volume 23","Schoenoplectus acutus var. acutus"
"Schoenoplectus heterochaetus","Volume 23","Schoenoplectus heterochaetus"
"Schoenoplectus pungens","Volume 23","Schoenoplectus pungens"
"Schoenoplectus purshianus","Volume 23","Schoenoplectus purshianus"
"Schoenoplectus purshianus var. purshianus","Volume 23","Schoenoplectus purshianus var. purshianus"
"Schoenoplectus smithii","Volume 23","Schoenoplectus smithii"
"Schoenoplectus smithii var. setosus","Volume 23","Schoenoplectus smithii var. setosus"
"Schoenoplectus smithii var. smithii","Volume 23","Schoenoplectus smithii var. smithii"
"Schoenoplectus subterminalis","Volume 23","Schoenoplectus subterminalis"
"Schoenoplectus tabernaemontani","Volume 23","Schoenoplectus tabernaemontani"
"Schoenoplectus torreyi","Volume 23","Schoenoplectus torreyi"
"Scilla siberica","Volume 26","Scilla siberica"
"Scirpus atrocinctus","Volume 23","Scirpus atrocinctus"
"Scirpus atrovirens","Volume 23","Scirpus atrovirens"
"Scirpus cyperinus","Volume 23","Scirpus cyperinus"
"Scirpus expansus","Volume 23","Scirpus expansus"
"Scirpus georgianus","Volume 23","Scirpus georgianus"
"Scirpus hattorianus","Volume 23","Scirpus hattorianus"
"Scirpus microcarpus","Volume 23","Scirpus microcarpus"
"Scirpus pallidus","Volume 23","Scirpus pallidus"
"Scirpus pedicellatus","Volume 23","Scirpus pedicellatus"
"Scirpus pendulus","Volume 23","Scirpus pendulus"
"Sciuro-hypnum curtum","Volume 28","Sciuro-hypnum curtum"
"Sciuro-hypnum plumosum","Volume 28","Sciuro-hypnum plumosum"
"Sciuro-hypnum populeum","Volume 28","Sciuro-hypnum populeum"
"Sciuro-hypnum reflexum","Volume 28","Sciuro-hypnum reflexum"
"Sciuro-hypnum starkei","Volume 28","Sciuro-hypnum starkei"
"Scleranthus annuus subsp. annuus","Volume 5","Scleranthus annuus subsp. annuus"
"Scleria pauciflora","Volume 23","Scleria pauciflora"
"Scleria pauciflora var. pauciflora","Volume 23","Scleria pauciflora var. pauciflora"
"Scleria triglomerata","Volume 23","Scleria triglomerata"
"Scleria verticillata","Volume 23","Scleria verticillata"
"Sclerochloa","Volume 24","Sclerochloa"
"Sclerochloa dura","Volume 24","Sclerochloa dura"
"Scorpidium cossonii","Volume 28","Scorpidium cossonii"
"Scorpidium revolvens","Volume 28","Scorpidium revolvens"
"Scorpidium scorpioides","Volume 28","Scorpidium scorpioides"
"Scrophularia lanceolata","Volume 17","Scrophularia lanceolata"
"Scrophularia marilandica","Volume 17","Scrophularia marilandica"
"Secale","Volume 24","Secale"
"Secale cereale","Volume 24","Secale cereale"
"Secale strictum","Volume 24","Secale strictum"
"Sedum acre","Volume 8","Sedum acre"
"Sedum album","Volume 8","Sedum album"
"Sedum hispanicum","Volume 8","Sedum hispanicum"
"Sedum sarmentosum","Volume 8","Sedum sarmentosum"
"Sedum sexangulare","Volume 8","Sedum sexangulare"
"Sedum ternatum","Volume 8","Sedum ternatum"
"Selaginella densa","Volume 2","Selaginella densa"
"Selaginella eclipes","Volume 2","Selaginella eclipes"
"Selaginella rupestris","Volume 2","Selaginella rupestris"
"Selaginella selaginoides","Volume 2","Selaginella selaginoides"
"Seligeria calcarea","Volume 27","Seligeria calcarea"
"Seligeria campylopoda","Volume 27","Seligeria campylopoda"
"Seligeria donniana","Volume 27","Seligeria donniana"
"Seligeria recurvata","Volume 27","Seligeria recurvata"
"Senecio eremophilus","Volume 20","Senecio eremophilus"
"Senecio eremophilus var. eremophilus","Volume 20","Senecio eremophilus var. eremophilus"
"Senecio jacobaea","Volume 20","Senecio jacobaea"
"Senecio viscosus","Volume 20","Senecio viscosus"
"Senecio vulgaris","Volume 20","Senecio vulgaris"
"Setaria","Volume 25","Setaria"
"Setaria adhaerans","Volume 25","Setaria adhaerans"
"Setaria chapmanii","Volume 25","Setaria chapmanii"
"Setaria faberi","Volume 25","Setaria faberi"
"Setaria italica","Volume 25","Setaria italica"
"Setaria pumila","Volume 25","Setaria pumila"
"Setaria pumila subsp. pallidefusca","Volume 25","Setaria pumila subsp. pallidefusca"
"Setaria pumila subsp. pumila","Volume 25","Setaria pumila subsp. pumila"
"Setaria subg. Paurochaetium","Volume 25","Setaria subg. Paurochaetium"
"Setaria subg. Ptychophyllum","Volume 25","Setaria subg. Ptychophyllum"
"Setaria subg. Reverchoniae","Volume 25","Setaria subg. Reverchoniae"
"Setaria subg. Setaria","Volume 25","Setaria subg. Setaria"
"Setaria verticillata","Volume 25","Setaria verticillata"
"Setaria viridis","Volume 25","Setaria viridis"
"Setaria viridis var. viridis","Volume 25","Setaria viridis var. viridis"
"Sibbaldiopsis tridentata","Volume 9","Sibbaldiopsis tridentata"
"Sicyos angulatus","Volume 6","Sicyos angulatus"
"Sida hermaphrodita","Volume 6","Sida hermaphrodita"
"Sida spinosa","Volume 6","Sida spinosa"
"Silene acaulis","Volume 5","Silene acaulis"
"Silene antirrhina","Volume 5","Silene antirrhina"
"Silene armeria","Volume 5","Silene armeria"
"Silene chalcedonica","Volume 5","Silene chalcedonica"
"Silene coronaria","Volume 5","Silene coronaria"
"Silene csereii","Volume 5","Silene csereii"
"Silene dichotoma subsp. dichotoma","Volume 5","Silene dichotoma subsp. dichotoma"
"Silene dioica","Volume 5","Silene dioica"
"Silene flos-cuculi subsp. flos-cuculi","Volume 5","Silene flos-cuculi subsp. flos-cuculi"
"Silene gallica","Volume 5","Silene gallica"
"Silene involucrata subsp. involucrata","Volume 5","Silene involucrata subsp. involucrata"
"Silene involucrata subsp. tenella","Volume 5","Silene involucrata subsp. tenella"
"Silene latifolia","Volume 5","Silene latifolia"
"Silene noctiflora","Volume 5","Silene noctiflora"
"Silene uralensis subsp. ogilviensis","Volume 5","Silene uralensis subsp. ogilviensis"
"Silene uralensis subsp. uralensis","Volume 5","Silene uralensis subsp. uralensis"
"Silene vulgaris","Volume 5","Silene vulgaris"
"Silphium integrifolium","Volume 21","Silphium integrifolium"
"Silphium integrifolium var. laeve","Volume 21","Silphium integrifolium var. laeve"
"Silphium laciniatum","Volume 21","Silphium laciniatum"
"Silphium perfoliatum","Volume 21","Silphium perfoliatum"
"Silphium perfoliatum var. perfoliatum","Volume 21","Silphium perfoliatum var. perfoliatum"
"Silphium terebinthinaceum","Volume 21","Silphium terebinthinaceum"
"Silphium terebinthinaceum var. terebinthinaceum","Volume 21","Silphium terebinthinaceum var. terebinthinaceum"
"Silybum marianum","Volume 19","Silybum marianum"
"Sinapis alba","Volume 7","Sinapis alba"
"Sinapis arvensis","Volume 7","Sinapis arvensis"
"Sisymbrium altissimum","Volume 7","Sisymbrium altissimum"
"Sisymbrium officinale","Volume 7","Sisymbrium officinale"
"Sisyrinchium albidum","Volume 26","Sisyrinchium albidum"
"Sisyrinchium angustifolium","Volume 26","Sisyrinchium angustifolium"
"Sisyrinchium montanum var. crebrum","Volume 26","Sisyrinchium montanum var. crebrum"
"Sisyrinchium montanum var. montanum","Volume 26","Sisyrinchium montanum var. montanum"
"Sisyrinchium mucronatum","Volume 26","Sisyrinchium mucronatum"
"Smilax ecirrata","Volume 26","Smilax ecirrata"
"Smilax herbacea","Volume 26","Smilax herbacea"
"Smilax illinoensis","Volume 26","Smilax illinoensis"
"Smilax lasioneura","Volume 26","Smilax lasioneura"
"Smilax rotundifolia","Volume 26","Smilax rotundifolia"
"Smilax tamnoides","Volume 26","Smilax tamnoides"
"Solidago altissima","Volume 20","Solidago altissima"
"Solidago altissima subsp. altissima","Volume 20","Solidago altissima subsp. altissima"
"Solidago altissima subsp. gilvocanescens","Volume 20","Solidago altissima subsp. gilvocanescens"
"Solidago arguta","Volume 20","Solidago arguta"
"Solidago arguta var. arguta","Volume 20","Solidago arguta var. arguta"
"Solidago bicolor","Volume 20","Solidago bicolor"
"Solidago caesia","Volume 20","Solidago caesia"
"Solidago caesia var. caesia","Volume 20","Solidago caesia var. caesia"
"Solidago canadensis","Volume 20","Solidago canadensis"
"Solidago canadensis var. canadensis","Volume 20","Solidago canadensis var. canadensis"
"Solidago canadensis var. hargeri","Volume 20","Solidago canadensis var. hargeri"
"Solidago flexicaulis","Volume 20","Solidago flexicaulis"
"Solidago gigantea","Volume 20","Solidago gigantea"
"Solidago hispida","Volume 20","Solidago hispida"
"Solidago houghtonii","Volume 20","Solidago houghtonii"
"Solidago juncea","Volume 20","Solidago juncea"
"Solidago lepida","Volume 20","Solidago lepida"
"Solidago lepida var. lepida","Volume 20","Solidago lepida var. lepida"
"Solidago macrophylla","Volume 20","Solidago macrophylla"
"Solidago missouriensis","Volume 20","Solidago missouriensis"
"Solidago multiradiata","Volume 20","Solidago multiradiata"
"Solidago nemoralis","Volume 20","Solidago nemoralis"
"Solidago nemoralis subsp. decemflora","Volume 20","Solidago nemoralis subsp. decemflora"
"Solidago nemoralis subsp. nemoralis","Volume 20","Solidago nemoralis subsp. nemoralis"
"Solidago ohioensis","Volume 20","Solidago ohioensis"
"Solidago ptarmicoides","Volume 20","Solidago ptarmicoides"
"Solidago puberula","Volume 20","Solidago puberula"
"Solidago puberula subsp. puberula","Volume 20","Solidago puberula subsp. puberula"
"Solidago riddellii","Volume 20","Solidago riddellii"
"Solidago rigida","Volume 20","Solidago rigida"
"Solidago rigida subsp. humilis","Volume 20","Solidago rigida subsp. humilis"
"Solidago rigida subsp. rigida","Volume 20","Solidago rigida subsp. rigida"
"Solidago rugosa","Volume 20","Solidago rugosa"
"Solidago rugosa var. aspera","Volume 20","Solidago rugosa var. aspera"
"Solidago rugosa var. rugosa","Volume 20","Solidago rugosa var. rugosa"
"Solidago sempervirens","Volume 20","Solidago sempervirens"
"Solidago sempervirens subsp. sempervirens","Volume 20","Solidago sempervirens subsp. sempervirens"
"Solidago simplex","Volume 20","Solidago simplex"
"Solidago simplex var. gillmanii","Volume 20","Solidago simplex var. gillmanii"
"Solidago simplex var. ontarioensis","Volume 20","Solidago simplex var. ontarioensis"
"Solidago simplex var. simplex","Volume 20","Solidago simplex var. simplex"
"Solidago speciosa","Volume 20","Solidago speciosa"
"Solidago speciosa var. rigidiuscula","Volume 20","Solidago speciosa var. rigidiuscula"
"Solidago squarrosa","Volume 20","Solidago squarrosa"
"Solidago uliginosa","Volume 20","Solidago uliginosa"
"Solidago ulmifolia","Volume 20","Solidago ulmifolia"
"Solidago ulmifolia var. ulmifolia","Volume 20","Solidago ulmifolia var. ulmifolia"
"Sonchus arvensis","Volume 19","Sonchus arvensis"
"Sonchus arvensis subsp. arvensis","Volume 19","Sonchus arvensis subsp. arvensis"
"Sonchus arvensis subsp. uliginosus","Volume 19","Sonchus arvensis subsp. uliginosus"
"Sonchus asper","Volume 19","Sonchus asper"
"Sonchus oleraceus","Volume 19","Sonchus oleraceus"
"Sonchus palustris","Volume 19","Sonchus palustris"
"Sorbaria sorbifolia","Volume 9","Sorbaria sorbifolia"
"Sorbus americana","Volume 9","Sorbus americana"
"Sorbus aucuparia","Volume 9","Sorbus aucuparia"
"Sorbus decora","Volume 9","Sorbus decora"
"Sorbus intermedia","Volume 9","Sorbus intermedia"
"Sorghastrum","Volume 25","Sorghastrum"
"Sorghastrum nutans","Volume 25","Sorghastrum nutans"
"Sorghum","Volume 25","Sorghum"
"Sorghum bicolor","Volume 25","Sorghum bicolor"
"Sorghum bicolor subsp. arundinaceum","Volume 25","Sorghum bicolor subsp. arundinaceum"
"Sorghum bicolor subsp. bicolor","Volume 25","Sorghum bicolor subsp. bicolor"
"Sorghum bicolor subsp. ×drummondii","Volume 25","Sorghum bicolor subsp. ×drummondii"
"Sorghum halepense","Volume 25","Sorghum halepense"
"Sparganium americanum","Volume 22","Sparganium americanum"
"Sparganium androcladum","Volume 22","Sparganium androcladum"
"Sparganium angustifolium","Volume 22","Sparganium angustifolium"
"Sparganium emersum","Volume 22","Sparganium emersum"
"Sparganium eurycarpum","Volume 22","Sparganium eurycarpum"
"Sparganium fluctuans","Volume 22","Sparganium fluctuans"
"Sparganium glomeratum","Volume 22","Sparganium glomeratum"
"Sparganium hyperboreum","Volume 22","Sparganium hyperboreum"
"Sparganium natans","Volume 22","Sparganium natans"
"Spartina","Volume 25","Spartina"
"Spartina patens","Volume 25","Spartina patens"
"Spartina pectinata","Volume 25","Spartina pectinata"
"Spergula arvensis","Volume 5","Spergula arvensis"
"Spergularia canadensis","Volume 5","Spergularia canadensis"
"Spergularia canadensis var. canadensis","Volume 5","Spergularia canadensis var. canadensis"
"Spergularia media var. media","Volume 5","Spergularia media var. media"
"Spergularia rubra","Volume 5","Spergularia rubra"
"Spergularia salina","Volume 5","Spergularia salina"
"Sphagnum angustifolium","Volume 27","Sphagnum angustifolium"
"Sphagnum annulatum","Volume 27","Sphagnum annulatum"
"Sphagnum balticum","Volume 27","Sphagnum balticum"
"Sphagnum capillifolium","Volume 27","Sphagnum capillifolium"
"Sphagnum centrale","Volume 27","Sphagnum centrale"
"Sphagnum compactum","Volume 27","Sphagnum compactum"
"Sphagnum contortum","Volume 27","Sphagnum contortum"
"Sphagnum cuspidatum","Volume 27","Sphagnum cuspidatum"
"Sphagnum fallax","Volume 27","Sphagnum fallax"
"Sphagnum fimbriatum subsp. fimbriatum","Volume 27","Sphagnum fimbriatum subsp. fimbriatum"
"Sphagnum flexuosum","Volume 27","Sphagnum flexuosum"
"Sphagnum fuscum","Volume 27","Sphagnum fuscum"
"Sphagnum girgensohnii","Volume 27","Sphagnum girgensohnii"
"Sphagnum jensenii","Volume 27","Sphagnum jensenii"
"Sphagnum lindbergii","Volume 27","Sphagnum lindbergii"
"Sphagnum magellanicum","Volume 27","Sphagnum magellanicum"
"Sphagnum majus subsp. majus","Volume 27","Sphagnum majus subsp. majus"
"Sphagnum majus subsp. norvegicum","Volume 27","Sphagnum majus subsp. norvegicum"
"Sphagnum obtusum","Volume 27","Sphagnum obtusum"
"Sphagnum palustre","Volume 27","Sphagnum palustre"
"Sphagnum papillosum","Volume 27","Sphagnum papillosum"
"Sphagnum platyphyllum","Volume 27","Sphagnum platyphyllum"
"Sphagnum pulchrum","Volume 27","Sphagnum pulchrum"
"Sphagnum quinquefarium","Volume 27","Sphagnum quinquefarium"
"Sphagnum riparium","Volume 27","Sphagnum riparium"
"Sphagnum rubellum","Volume 27","Sphagnum rubellum"
"Sphagnum russowii","Volume 27","Sphagnum russowii"
"Sphagnum squarrosum","Volume 27","Sphagnum squarrosum"
"Sphagnum subfulvum","Volume 27","Sphagnum subfulvum"
"Sphagnum subsecundum","Volume 27","Sphagnum subsecundum"
"Sphagnum subtile","Volume 27","Sphagnum subtile"
"Sphagnum teres","Volume 27","Sphagnum teres"
"Sphagnum warnstorfii","Volume 27","Sphagnum warnstorfii"
"Sphagnum wulfianum","Volume 27","Sphagnum wulfianum"
"Sphenopholis","Volume 24","Sphenopholis"
"Sphenopholis intermedia","Volume 24","Sphenopholis intermedia"
"Sphenopholis nitida","Volume 24","Sphenopholis nitida"
"Sphenopholis obtusata","Volume 24","Sphenopholis obtusata"
"Spiraea alba","Volume 9","Spiraea alba"
"Spiraea alba var. alba","Volume 9","Spiraea alba var. alba"
"Spiraea alba var. latifolia","Volume 9","Spiraea alba var. latifolia"
"Spiraea chamaedryfolia","Volume 9","Spiraea chamaedryfolia"
"Spiraea corymbosa","Volume 9","Spiraea corymbosa"
"Spiraea japonica","Volume 9","Spiraea japonica"
"Spiraea prunifolia","Volume 9","Spiraea prunifolia"
"Spiraea salicifolia","Volume 9","Spiraea salicifolia"
"Spiraea thunbergii","Volume 9","Spiraea thunbergii"
"Spiraea tomentosa","Volume 9","Spiraea tomentosa"
"Spiraea tomentosa var. rosea","Volume 9","Spiraea tomentosa var. rosea"
"Spiraea tomentosa var. tomentosa","Volume 9","Spiraea tomentosa var. tomentosa"
"Spiraea ×vanhouttei","Volume 9","Spiraea ×vanhouttei"
"Spiranthes casei var. casei","Volume 26","Spiranthes casei var. casei"
"Spiranthes cernua","Volume 26","Spiranthes cernua"
"Spiranthes lacera var. gracilis","Volume 26","Spiranthes lacera var. gracilis"
"Spiranthes lacera var. lacera","Volume 26","Spiranthes lacera var. lacera"
"Spiranthes lucida","Volume 26","Spiranthes lucida"
"Spiranthes magnicamporum","Volume 26","Spiranthes magnicamporum"
"Spiranthes ochroleuca","Volume 26","Spiranthes ochroleuca"
"Spiranthes ovalis var. erostellata","Volume 26","Spiranthes ovalis var. erostellata"
"Spiranthes romanzoffiana","Volume 26","Spiranthes romanzoffiana"
"Spirodela polyrrhiza","Volume 22","Spirodela polyrrhiza"
"Splachnum ampullaceum","Volume 28","Splachnum ampullaceum"
"Splachnum luteum","Volume 28","Splachnum luteum"
"Splachnum rubrum","Volume 28","Splachnum rubrum"
"Splachnum sphaericum","Volume 28","Splachnum sphaericum"
"Sporobolus","Volume 25","Sporobolus"
"Sporobolus coahuilensis","Volume 25","Sporobolus coahuilensis"
"Sporobolus compositus","Volume 25","Sporobolus compositus"
"Sporobolus compositus var. compositus","Volume 25","Sporobolus compositus var. compositus"
"Sporobolus cryptandrus","Volume 25","Sporobolus cryptandrus"
"Sporobolus heterolepis","Volume 25","Sporobolus heterolepis"
"Sporobolus jacquemontii","Volume 25","Sporobolus jacquemontii"
"Sporobolus neglectus","Volume 25","Sporobolus neglectus"
"Sporobolus vaginiflorus","Volume 25","Sporobolus vaginiflorus"
"Sporobolus vaginiflorus var. ozarkanus","Volume 25","Sporobolus vaginiflorus var. ozarkanus"
"Sporobolus vaginiflorus var. vaginiflorus","Volume 25","Sporobolus vaginiflorus var. vaginiflorus"
"Staphylea trifolia","Volume 9","Staphylea trifolia"
"Stellaria borealis","Volume 5","Stellaria borealis"
"Stellaria borealis subsp. borealis","Volume 5","Stellaria borealis subsp. borealis"
"Stellaria crassifolia","Volume 5","Stellaria crassifolia"
"Stellaria graminea","Volume 5","Stellaria graminea"
"Stellaria humifusa","Volume 5","Stellaria humifusa"
"Stellaria longifolia","Volume 5","Stellaria longifolia"
"Stellaria longipes","Volume 5","Stellaria longipes"
"Stellaria longipes subsp. longipes","Volume 5","Stellaria longipes subsp. longipes"
"Stellaria media","Volume 5","Stellaria media"
"Stellaria pallida","Volume 5","Stellaria pallida"
"Straminergon stramineum","Volume 28","Straminergon stramineum"
"Streptopus amplexifolius","Volume 26","Streptopus amplexifolius"
"Streptopus lanceolatus","Volume 26","Streptopus lanceolatus"
"Stuckenia filiformis","Volume 22","Stuckenia filiformis"
"Stuckenia filiformis subsp. alpina","Volume 22","Stuckenia filiformis subsp. alpina"
"Stuckenia filiformis subsp. occidentalis","Volume 22","Stuckenia filiformis subsp. occidentalis"
"Stuckenia pectinata","Volume 22","Stuckenia pectinata"
"Stuckenia vaginata","Volume 22","Stuckenia vaginata"
"Stylophorum diphyllum","Volume 3","Stylophorum diphyllum"
"Suaeda calceoliformis","Volume 4","Suaeda calceoliformis"
"Subularia aquatica","Volume 7","Subularia aquatica"
"Subularia aquatica subsp. americana","Volume 7","Subularia aquatica subsp. americana"
"Symphyotrichum boreale","Volume 20","Symphyotrichum boreale"
"Symphyotrichum ciliatum","Volume 20","Symphyotrichum ciliatum"
"Symphyotrichum ciliolatum","Volume 20","Symphyotrichum ciliolatum"
