"","Volume","Taxon name"
"Persicaria pensylvanica","Volume 5","Persicaria pensylvanica"
"Persicaria punctata","Volume 5","Persicaria punctata"
"Persicaria robustior","Volume 5","Persicaria robustior"
"Persicaria sagittata","Volume 5","Persicaria sagittata"
"Petasites frigidus","Volume 20","Petasites frigidus"
"Petasites frigidus var. palmatus","Volume 20","Petasites frigidus var. palmatus"
"Phalaris","Volume 24","Phalaris"
"Phalaris arundinacea","Volume 24","Phalaris arundinacea"
"Phalaris canariensis","Volume 24","Phalaris canariensis"
"Phedimus spurius","Volume 8","Phedimus spurius"
"Phegopteris connectilis","Volume 2","Phegopteris connectilis"
"Philonotis fontana var. fontana","Volume 28","Philonotis fontana var. fontana"
"Philonotis fontana var. pumila","Volume 28","Philonotis fontana var. pumila"
"Philonotis marchica","Volume 28","Philonotis marchica"
"Phleum","Volume 24","Phleum"
"Phleum alpinum","Volume 24","Phleum alpinum"
"Phleum phleoides","Volume 24","Phleum phleoides"
"Phleum pratense","Volume 24","Phleum pratense"
"Phragmites","Volume 25","Phragmites"
"Phragmites australis","Volume 25","Phragmites australis"
"Phyllodoce caerulea","Volume 8","Phyllodoce caerulea"
"Physcomitrium collenchymatum","Volume 27","Physcomitrium collenchymatum"
"Physcomitrium immersum","Volume 27","Physcomitrium immersum"
"Physcomitrium pyriforme","Volume 27","Physcomitrium pyriforme"
"Physocarpus opulifolius","Volume 9","Physocarpus opulifolius"
"Picea glauca","Volume 2","Picea glauca"
"Picea mariana","Volume 2","Picea mariana"
"Picea rubens","Volume 2","Picea rubens"
"Pinus banksiana","Volume 2","Pinus banksiana"
"Pinus resinosa","Volume 2","Pinus resinosa"
"Pinus strobus","Volume 2","Pinus strobus"
"Plagiobryum zieri","Volume 28","Plagiobryum zieri"
"Plagiomnium ciliare","Volume 28","Plagiomnium ciliare"
"Plagiomnium cuspidatum","Volume 28","Plagiomnium cuspidatum"
"Plagiomnium drummondii","Volume 28","Plagiomnium drummondii"
"Plagiomnium medium","Volume 28","Plagiomnium medium"
"Plagiomnium rostratum","Volume 28","Plagiomnium rostratum"
"Plagiopus oederianus","Volume 28","Plagiopus oederianus"
"Plagiothecium cavifolium","Volume 28","Plagiothecium cavifolium"
"Plagiothecium denticulatum","Volume 28","Plagiothecium denticulatum"
"Plagiothecium laetum","Volume 28","Plagiothecium laetum"
"Plagiothecium latebricola","Volume 28","Plagiothecium latebricola"
"Plantago aristata","Volume 17","Plantago aristata"
"Plantago lanceolata","Volume 17","Plantago lanceolata"
"Plantago major","Volume 17","Plantago major"
"Plantago maritima","Volume 17","Plantago maritima"
"Plantago rugelii","Volume 17","Plantago rugelii"
"Platanthera aquilonis","Volume 26","Platanthera aquilonis"
"Platanthera blephariglottis var. blephariglottis","Volume 26","Platanthera blephariglottis var. blephariglottis"
"Platanthera clavellata","Volume 26","Platanthera clavellata"
"Platanthera dilatata var. dilatata","Volume 26","Platanthera dilatata var. dilatata"
"Platanthera flava var. flava","Volume 26","Platanthera flava var. flava"
"Platanthera flava var. herbiola","Volume 26","Platanthera flava var. herbiola"
"Platanthera grandiflora","Volume 26","Platanthera grandiflora"
"Platanthera hookeri","Volume 26","Platanthera hookeri"
"Platanthera huronensis","Volume 26","Platanthera huronensis"
"Platanthera lacera","Volume 26","Platanthera lacera"
"Platanthera macrophylla","Volume 26","Platanthera macrophylla"
"Platanthera obtusata","Volume 26","Platanthera obtusata"
"Platanthera orbiculata","Volume 26","Platanthera orbiculata"
"Platanthera psycodes","Volume 26","Platanthera psycodes"
"Platydictya confervoides","Volume 28","Platydictya confervoides"
"Platydictya jungermannioides","Volume 28","Platydictya jungermannioides"
"Platydictya subtilis","Volume 28","Platydictya subtilis"
"Platygyrium repens","Volume 28","Platygyrium repens"
"Platylomella lescurii","Volume 28","Platylomella lescurii"
"Pleuridium subulatum","Volume 27","Pleuridium subulatum"
"Pleurozium schreberi","Volume 28","Pleurozium schreberi"
"Poa","Volume 24","Poa"
"Poa alpina","Volume 24","Poa alpina"
"Poa alpina subsp. alpina","Volume 24","Poa alpina subsp. alpina"
"Poa alpina subsp. vivipara","Volume 24","Poa alpina subsp. vivipara"
"Poa alsodes","Volume 24","Poa alsodes"
"Poa annua","Volume 24","Poa annua"
"Poa compressa","Volume 24","Poa compressa"
"Poa diaboli","Volume 24","Poa diaboli"
"Poa glauca","Volume 24","Poa glauca"
"Poa glauca subsp. glauca","Volume 24","Poa glauca subsp. glauca"
"Poa glauca subsp. rupicola","Volume 24","Poa glauca subsp. rupicola"
"Poa glauca var. pekulnejensis","Volume 24","Poa glauca var. pekulnejensis"
"Poa interior","Volume 24","Poa interior"
"Poa laxa","Volume 24","Poa laxa"
"Poa laxa subsp. banffiana","Volume 24","Poa laxa subsp. banffiana"
"Poa laxa subsp. fernaldiana","Volume 24","Poa laxa subsp. fernaldiana"
"Poa nemoralis","Volume 24","Poa nemoralis"
"Poa palustris","Volume 24","Poa palustris"
"Poa pratensis","Volume 24","Poa pratensis"
"Poa pratensis subsp. agassizensis","Volume 24","Poa pratensis subsp. agassizensis"
"Poa pratensis subsp. alpigena","Volume 24","Poa pratensis subsp. alpigena"
"Poa pratensis subsp. angustifolia","Volume 24","Poa pratensis subsp. angustifolia"
"Poa pratensis subsp. colpodea","Volume 24","Poa pratensis subsp. colpodea"
"Poa pratensis subsp. irrigata","Volume 24","Poa pratensis subsp. irrigata"
"Poa pratensis subsp. pratensis","Volume 24","Poa pratensis subsp. pratensis"
"Poa saltuensis","Volume 24","Poa saltuensis"
"Poa saltuensis subsp. languida","Volume 24","Poa saltuensis subsp. languida"
"Poa saltuensis subsp. saltuensis","Volume 24","Poa saltuensis subsp. saltuensis"
"Poa sect. Abbreviatae","Volume 24","Poa sect. Abbreviatae"
"Poa sect. Alpinae","Volume 24","Poa sect. Alpinae"
"Poa sect. Arctopoa","Volume 24","Poa sect. Arctopoa"
"Poa sect. Arenariae","Volume 24","Poa sect. Arenariae"
"Poa sect. Dioicopoa","Volume 24","Poa sect. Dioicopoa"
"Poa sect. Homalopoa","Volume 24","Poa sect. Homalopoa"
"Poa sect. Madropoa","Volume 24","Poa sect. Madropoa"
"Poa sect. Micrantherae","Volume 24","Poa sect. Micrantherae"
"Poa sect. Oreinos","Volume 24","Poa sect. Oreinos"
"Poa sect. Pandemos","Volume 24","Poa sect. Pandemos"
"Poa sect. Poa","Volume 24","Poa sect. Poa"
"Poa sect. Secundae","Volume 24","Poa sect. Secundae"
"Poa sect. Stenopoa","Volume 24","Poa sect. Stenopoa"
"Poa sect. Sylvestres","Volume 24","Poa sect. Sylvestres"
"Poa sect. Tichopoa","Volume 24","Poa sect. Tichopoa"
"Poa subg. Arctopoa","Volume 24","Poa subg. Arctopoa"
"Poa subg. Poa","Volume 24","Poa subg. Poa"
"Poa sublanata","Volume 24","Poa sublanata"
"Poa subsect. Epiles","Volume 24","Poa subsect. Epiles"
"Poa subsect. Halophytae","Volume 24","Poa subsect. Halophytae"
"Poa subsect. Madropoa","Volume 24","Poa subsect. Madropoa"
"Poa subsect. Poa","Volume 24","Poa subsect. Poa"
"Poa subsect. Secundae","Volume 24","Poa subsect. Secundae"
"Poa supina","Volume 24","Poa supina"
"Poa trivialis","Volume 24","Poa trivialis"
"Poa ×gaspensis","Volume 24","Poa ×gaspensis"
"Podostemum ceratophyllum","Volume 6","Podostemum ceratophyllum"
"Pogonatum dentatum","Volume 27","Pogonatum dentatum"
"Pogonatum pensilvanicum","Volume 27","Pogonatum pensilvanicum"
"Pogonatum urnigerum","Volume 27","Pogonatum urnigerum"
"Pogonia ophioglossoides","Volume 26","Pogonia ophioglossoides"
"Pohlia andalusica","Volume 28","Pohlia andalusica"
"Pohlia annotina","Volume 28","Pohlia annotina"
"Pohlia bulbifera","Volume 28","Pohlia bulbifera"
"Pohlia cruda","Volume 28","Pohlia cruda"
"Pohlia elongata","Volume 28","Pohlia elongata"
"Pohlia lescuriana","Volume 28","Pohlia lescuriana"
"Pohlia nutans","Volume 28","Pohlia nutans"
"Pohlia proligera","Volume 28","Pohlia proligera"
"Pohlia wahlenbergii","Volume 28","Pohlia wahlenbergii"
"Polygonatum pubescens","Volume 26","Polygonatum pubescens"
"Polygonum achoreum","Volume 5","Polygonum achoreum"
"Polygonum aviculare","Volume 5","Polygonum aviculare"
"Polygonum aviculare subsp. aviculare","Volume 5","Polygonum aviculare subsp. aviculare"
"Polygonum aviculare subsp. buxiforme","Volume 5","Polygonum aviculare subsp. buxiforme"
"Polygonum aviculare subsp. depressum","Volume 5","Polygonum aviculare subsp. depressum"
"Polygonum aviculare subsp. neglectum","Volume 5","Polygonum aviculare subsp. neglectum"
"Polygonum fowleri","Volume 5","Polygonum fowleri"
"Polygonum fowleri subsp. fowleri","Volume 5","Polygonum fowleri subsp. fowleri"
"Polygonum fowleri subsp. hudsonianum","Volume 5","Polygonum fowleri subsp. hudsonianum"
"Polygonum oxyspermum","Volume 5","Polygonum oxyspermum"
"Polygonum oxyspermum subsp. oxyspermum","Volume 5","Polygonum oxyspermum subsp. oxyspermum"
"Polygonum oxyspermum subsp. raii","Volume 5","Polygonum oxyspermum subsp. raii"
"Polygonum ramosissimum","Volume 5","Polygonum ramosissimum"
"Polygonum ramosissimum subsp. ramosissimum","Volume 5","Polygonum ramosissimum subsp. ramosissimum"
"Polypodium appalachianum","Volume 2","Polypodium appalachianum"
"Polypodium virginianum","Volume 2","Polypodium virginianum"
"Polystichum acrostichoides","Volume 2","Polystichum acrostichoides"
"Polystichum braunii","Volume 2","Polystichum braunii"
"Polystichum lonchitis","Volume 2","Polystichum lonchitis"
"Polytrichastrum alpinum var. alpinum","Volume 27","Polytrichastrum alpinum var. alpinum"
"Polytrichastrum alpinum var. septentrionale","Volume 27","Polytrichastrum alpinum var. septentrionale"
"Polytrichastrum formosum var. densifolium","Volume 27","Polytrichastrum formosum var. densifolium"
"Polytrichastrum longisetum","Volume 27","Polytrichastrum longisetum"
"Polytrichastrum pallidisetum","Volume 27","Polytrichastrum pallidisetum"
"Polytrichum commune var. commune","Volume 27","Polytrichum commune var. commune"
"Polytrichum commune var. perigoniale","Volume 27","Polytrichum commune var. perigoniale"
"Polytrichum juniperinum","Volume 27","Polytrichum juniperinum"
"Polytrichum piliferum","Volume 27","Polytrichum piliferum"
"Polytrichum strictum","Volume 27","Polytrichum strictum"
"Pontederia cordata","Volume 26","Pontederia cordata"
"Populus balsamifera","Volume 7","Populus balsamifera"
"Populus grandidentata","Volume 7","Populus grandidentata"
"Populus tremuloides","Volume 7","Populus tremuloides"
"Portulaca oleracea","Volume 4","Portulaca oleracea"
"Potamogeton alpinus","Volume 22","Potamogeton alpinus"
"Potamogeton amplifolius","Volume 22","Potamogeton amplifolius"
"Potamogeton confervoides","Volume 22","Potamogeton confervoides"
"Potamogeton epihydrus","Volume 22","Potamogeton epihydrus"
"Potamogeton foliosus","Volume 22","Potamogeton foliosus"
"Potamogeton foliosus subsp. foliosus","Volume 22","Potamogeton foliosus subsp. foliosus"
"Potamogeton friesii","Volume 22","Potamogeton friesii"
"Potamogeton gramineus","Volume 22","Potamogeton gramineus"
"Potamogeton natans","Volume 22","Potamogeton natans"
"Potamogeton oakesianus","Volume 22","Potamogeton oakesianus"
"Potamogeton oblongus","Volume 22","Potamogeton oblongus"
"Potamogeton obtusifolius","Volume 22","Potamogeton obtusifolius"
"Potamogeton perfoliatus","Volume 22","Potamogeton perfoliatus"
"Potamogeton praelongus","Volume 22","Potamogeton praelongus"
"Potamogeton pulcher","Volume 22","Potamogeton pulcher"
"Potamogeton pusillus","Volume 22","Potamogeton pusillus"
"Potamogeton pusillus subsp. pusillus","Volume 22","Potamogeton pusillus subsp. pusillus"
"Potamogeton pusillus subsp. tenuissimus","Volume 22","Potamogeton pusillus subsp. tenuissimus"
"Potamogeton richardsonii","Volume 22","Potamogeton richardsonii"
"Potamogeton robbinsii","Volume 22","Potamogeton robbinsii"
"Potamogeton spirillus","Volume 22","Potamogeton spirillus"
"Potamogeton zosteriformis","Volume 22","Potamogeton zosteriformis"
"Potentilla anglica","Volume 9","Potentilla anglica"
"Potentilla anserina","Volume 9","Potentilla anserina"
"Potentilla anserina subsp. anserina","Volume 9","Potentilla anserina subsp. anserina"
"Potentilla anserina subsp. pacifica","Volume 9","Potentilla anserina subsp. pacifica"
"Potentilla argentea","Volume 9","Potentilla argentea"
"Potentilla canadensis","Volume 9","Potentilla canadensis"
"Potentilla erecta","Volume 9","Potentilla erecta"
"Potentilla hippiana","Volume 9","Potentilla hippiana"
"Potentilla intermedia","Volume 9","Potentilla intermedia"
"Potentilla litoralis","Volume 9","Potentilla litoralis"
"Potentilla norvegica","Volume 9","Potentilla norvegica"
"Potentilla recta","Volume 9","Potentilla recta"
"Potentilla reptans","Volume 9","Potentilla reptans"
"Potentilla simplex","Volume 9","Potentilla simplex"
"Poterium sanguisorba","Volume 9","Poterium sanguisorba"
"Poterium sanguisorba var. polygamum","Volume 9","Poterium sanguisorba var. polygamum"
"Prenanthes altissima","Volume 19","Prenanthes altissima"
"Prenanthes racemosa","Volume 19","Prenanthes racemosa"
"Prenanthes trifoliolata","Volume 19","Prenanthes trifoliolata"
"Primula laurentiana","Volume 8","Primula laurentiana"
"Primula mistassinica","Volume 8","Primula mistassinica"
"Primula veris","Volume 8","Primula veris"
"Prunus avium","Volume 9","Prunus avium"
"Prunus cerasus","Volume 9","Prunus cerasus"
"Prunus domestica","Volume 9","Prunus domestica"
"Prunus nigra","Volume 9","Prunus nigra"
"Prunus pensylvanica","Volume 9","Prunus pensylvanica"
"Prunus persica","Volume 9","Prunus persica"
"Prunus serotina","Volume 9","Prunus serotina"
"Prunus serotina var. serotina","Volume 9","Prunus serotina var. serotina"
"Prunus spinosa","Volume 9","Prunus spinosa"
"Prunus virginiana","Volume 9","Prunus virginiana"
"Prunus virginiana var. virginiana","Volume 9","Prunus virginiana var. virginiana"
"Pseudobryum cinclidioides","Volume 28","Pseudobryum cinclidioides"
"Pseudocalliergon turgescens","Volume 28","Pseudocalliergon turgescens"
"Pseudocampylium radicale","Volume 28","Pseudocampylium radicale"
"Pseudognaphalium macounii","Volume 19","Pseudognaphalium macounii"
"Pseudognaphalium obtusifolium","Volume 19","Pseudognaphalium obtusifolium"
"Pseudoleskea patens","Volume 28","Pseudoleskea patens"
"Pseudoleskea stenophylla","Volume 28","Pseudoleskea stenophylla"
"Pseudoscleropodium purum","Volume 28","Pseudoscleropodium purum"
"Pseudotaxiphyllum distichaceum","Volume 28","Pseudotaxiphyllum distichaceum"
"Pseudotaxiphyllum elegans","Volume 28","Pseudotaxiphyllum elegans"
"Pteridium aquilinum","Volume 2","Pteridium aquilinum"
"Pteridium aquilinum var. latiusculum","Volume 2","Pteridium aquilinum var. latiusculum"
"Pterigynandrum filiforme","Volume 28","Pterigynandrum filiforme"
"Ptilium crista-castrensis","Volume 28","Ptilium crista-castrensis"
"Ptychostomum bimum","Volume 28","Ptychostomum bimum"
"Ptychostomum creberrimum","Volume 28","Ptychostomum creberrimum"
"Ptychostomum inclinatum","Volume 28","Ptychostomum inclinatum"
"Ptychostomum pallens","Volume 28","Ptychostomum pallens"
"Ptychostomum pallescens","Volume 28","Ptychostomum pallescens"
"Ptychostomum pendulum","Volume 28","Ptychostomum pendulum"
"Ptychostomum pseudotriquetrum","Volume 28","Ptychostomum pseudotriquetrum"
"Ptychostomum weigelii","Volume 28","Ptychostomum weigelii"
"Puccinellia","Volume 24","Puccinellia"
"Puccinellia distans","Volume 24","Puccinellia distans"
"Puccinellia fasciculata","Volume 24","Puccinellia fasciculata"
"Puccinellia maritima","Volume 24","Puccinellia maritima"
"Puccinellia nutkaensis","Volume 24","Puccinellia nutkaensis"
"Puccinellia pumila","Volume 24","Puccinellia pumila"
"Puccinellia tenella","Volume 24","Puccinellia tenella"
"Pylaisia intricata","Volume 28","Pylaisia intricata"
"Pylaisia polyantha","Volume 28","Pylaisia polyantha"
"Pylaisia selwynii","Volume 28","Pylaisia selwynii"
"Pylaisiadelpha tenuirostris","Volume 28","Pylaisiadelpha tenuirostris"
"Pyrola americana","Volume 8","Pyrola americana"
"Pyrola asarifolia","Volume 8","Pyrola asarifolia"
"Pyrola asarifolia subsp. asarifolia","Volume 8","Pyrola asarifolia subsp. asarifolia"
"Pyrola chlorantha","Volume 8","Pyrola chlorantha"
"Pyrola elliptica","Volume 8","Pyrola elliptica"
"Pyrola minor","Volume 8","Pyrola minor"
"Pyrus communis","Volume 9","Pyrus communis"
"Quercus robur","Volume 3","Quercus robur"
"Quercus rubra","Volume 3","Quercus rubra"
"Racomitrium lanuginosum","Volume 27","Racomitrium lanuginosum"
"Radiola linoides","Volume 12","Radiola linoides"
"Ranunculus abortivus","Volume 3","Ranunculus abortivus"
"Ranunculus acris","Volume 3","Ranunculus acris"
"Ranunculus aquatilis","Volume 3","Ranunculus aquatilis"
"Ranunculus aquatilis var. diffusus","Volume 3","Ranunculus aquatilis var. diffusus"
"Ranunculus bulbosus","Volume 3","Ranunculus bulbosus"
"Ranunculus flammula","Volume 3","Ranunculus flammula"
"Ranunculus flammula var. flammula","Volume 3","Ranunculus flammula var. flammula"
"Ranunculus flammula var. ovalis","Volume 3","Ranunculus flammula var. ovalis"
"Ranunculus flammula var. reptans","Volume 3","Ranunculus flammula var. reptans"
"Ranunculus gmelinii","Volume 3","Ranunculus gmelinii"
"Ranunculus hispidus","Volume 3","Ranunculus hispidus"
"Ranunculus hispidus var. caricetorum","Volume 3","Ranunculus hispidus var. caricetorum"
"Ranunculus pensylvanicus","Volume 3","Ranunculus pensylvanicus"
"Ranunculus recurvatus","Volume 3","Ranunculus recurvatus"
"Ranunculus recurvatus var. recurvatus","Volume 3","Ranunculus recurvatus var. recurvatus"
"Ranunculus repens","Volume 3","Ranunculus repens"
"Ranunculus sceleratus","Volume 3","Ranunculus sceleratus"
"Ranunculus sceleratus var. sceleratus","Volume 3","Ranunculus sceleratus var. sceleratus"
"Raphanus raphanistrum","Volume 7","Raphanus raphanistrum"
"Raphanus sativus","Volume 7","Raphanus sativus"
"Rauiella scita","Volume 28","Rauiella scita"
"Reseda luteola","Volume 7","Reseda luteola"
"Rhabdoweisia crispata","Volume 27","Rhabdoweisia crispata"
"Rhamnus alnifolia","Volume 12","Rhamnus alnifolia"
"Rhamnus cathartica","Volume 12","Rhamnus cathartica"
"Rheum rhabarbarum","Volume 5","Rheum rhabarbarum"
"Rhinanthus minor","Volume 17","Rhinanthus minor"
"Rhinanthus minor subsp. groenlandicus","Volume 17","Rhinanthus minor subsp. groenlandicus"
"Rhinanthus minor subsp. minor","Volume 17","Rhinanthus minor subsp. minor"
"Rhizomnium appalachianum","Volume 28","Rhizomnium appalachianum"
"Rhizomnium magnifolium","Volume 28","Rhizomnium magnifolium"
"Rhizomnium punctatum","Volume 28","Rhizomnium punctatum"
"Rhodiola rosea","Volume 8","Rhodiola rosea"
"Rhodobryum ontariense","Volume 28","Rhodobryum ontariense"
"Rhododendron canadense","Volume 8","Rhododendron canadense"
"Rhododendron groenlandicum","Volume 8","Rhododendron groenlandicum"
"Rhododendron lapponicum","Volume 8","Rhododendron lapponicum"
"Rhynchospora alba","Volume 23","Rhynchospora alba"
"Rhynchospora capitellata","Volume 23","Rhynchospora capitellata"
"Rhynchospora fusca","Volume 23","Rhynchospora fusca"
"Rhynchostegium aquaticum","Volume 28","Rhynchostegium aquaticum"
"Rhytidiadelphus loreus","Volume 28","Rhytidiadelphus loreus"
"Rhytidiadelphus subpinnatus","Volume 28","Rhytidiadelphus subpinnatus"
"Rhytidiadelphus triquetrus","Volume 28","Rhytidiadelphus triquetrus"
"Rhytidium rugosum","Volume 28","Rhytidium rugosum"
"Ribes americanum","Volume 8","Ribes americanum"
"Ribes glandulosum","Volume 8","Ribes glandulosum"
"Ribes hirtellum","Volume 8","Ribes hirtellum"
"Ribes lacustre","Volume 8","Ribes lacustre"
"Ribes nigrum","Volume 8","Ribes nigrum"
"Ribes rubrum","Volume 8","Ribes rubrum"
"Ribes triste","Volume 8","Ribes triste"
"Rorippa palustris","Volume 7","Rorippa palustris"
"Rorippa palustris subsp. palustris","Volume 7","Rorippa palustris subsp. palustris"
"Rosa acicularis","Volume 9","Rosa acicularis"
"Rosa acicularis subsp. sayi","Volume 9","Rosa acicularis subsp. sayi"
"Rosa blanda","Volume 9","Rosa blanda"
"Rosa canina","Volume 9","Rosa canina"
"Rosa carolina","Volume 9","Rosa carolina"
"Rosa carolina subsp. carolina","Volume 9","Rosa carolina subsp. carolina"
"Rosa cinnamomea","Volume 9","Rosa cinnamomea"
"Rosa gallica","Volume 9","Rosa gallica"
"Rosa glauca","Volume 9","Rosa glauca"
"Rosa multiflora","Volume 9","Rosa multiflora"
"Rosa nitida","Volume 9","Rosa nitida"
"Rosa palustris","Volume 9","Rosa palustris"
"Rosa rubiginosa","Volume 9","Rosa rubiginosa"
"Rosa rubiginosa var. nemoralis","Volume 9","Rosa rubiginosa var. nemoralis"
"Rosa rubiginosa var. rubiginosa","Volume 9","Rosa rubiginosa var. rubiginosa"
"Rosa rugosa","Volume 9","Rosa rugosa"
"Rosa virginiana","Volume 9","Rosa virginiana"
"Rosulabryum capillare","Volume 28","Rosulabryum capillare"
"Rubus allegheniensis","Volume 9","Rubus allegheniensis"
"Rubus canadensis","Volume 9","Rubus canadensis"
"Rubus chamaemorus","Volume 9","Rubus chamaemorus"
"Rubus flagellaris","Volume 9","Rubus flagellaris"
"Rubus hispidus","Volume 9","Rubus hispidus"
"Rubus idaeus","Volume 9","Rubus idaeus"
"Rubus idaeus subsp. idaeus","Volume 9","Rubus idaeus subsp. idaeus"
"Rubus idaeus subsp. strigosus","Volume 9","Rubus idaeus subsp. strigosus"
"Rubus illecebrosus","Volume 9","Rubus illecebrosus"
"Rubus pensilvanicus","Volume 9","Rubus pensilvanicus"
"Rubus pubescens","Volume 9","Rubus pubescens"
"Rubus repens","Volume 9","Rubus repens"
"Rubus setosus","Volume 9","Rubus setosus"
"Rudbeckia hirta","Volume 21","Rudbeckia hirta"
"Rudbeckia hirta var. pulcherrima","Volume 21","Rudbeckia hirta var. pulcherrima"
"Rudbeckia laciniata","Volume 21","Rudbeckia laciniata"
"Rudbeckia laciniata var. laciniata","Volume 21","Rudbeckia laciniata var. laciniata"
"Rumex acetosa","Volume 5","Rumex acetosa"
"Rumex acetosella","Volume 5","Rumex acetosella"
"Rumex alpinus","Volume 5","Rumex alpinus"
"Rumex britannica","Volume 5","Rumex britannica"
"Rumex crispus","Volume 5","Rumex crispus"
"Rumex fueginus","Volume 5","Rumex fueginus"
"Rumex longifolius","Volume 5","Rumex longifolius"
"Rumex obtusifolius","Volume 5","Rumex obtusifolius"
"Rumex occidentalis","Volume 5","Rumex occidentalis"
"Rumex pallidus","Volume 5","Rumex pallidus"
"Rumex persicarioides","Volume 5","Rumex persicarioides"
"Rumex thyrsiflorus","Volume 5","Rumex thyrsiflorus"
"Rumex triangulivalvis","Volume 5","Rumex triangulivalvis"
"Ruppia maritima","Volume 22","Ruppia maritima"
"Saelania glaucescens","Volume 27","Saelania glaucescens"
"Sagina nodosa","Volume 5","Sagina nodosa"
"Sagina nodosa subsp. borealis","Volume 5","Sagina nodosa subsp. borealis"
"Sagina nodosa subsp. nodosa","Volume 5","Sagina nodosa subsp. nodosa"
"Sagina procumbens","Volume 5","Sagina procumbens"
"Sagittaria cuneata","Volume 22","Sagittaria cuneata"
"Sagittaria graminea","Volume 22","Sagittaria graminea"
"Sagittaria graminea subsp. graminea","Volume 22","Sagittaria graminea subsp. graminea"
"Sagittaria latifolia","Volume 22","Sagittaria latifolia"
"Salicornia depressa","Volume 4","Salicornia depressa"
"Salicornia maritima","Volume 4","Salicornia maritima"
"Salix bebbiana","Volume 7","Salix bebbiana"
"Salix candida","Volume 7","Salix candida"
"Salix discolor","Volume 7","Salix discolor"
"Salix elaeagnos","Volume 7","Salix elaeagnos"
"Salix eriocephala","Volume 7","Salix eriocephala"
"Salix glauca","Volume 7","Salix glauca"
"Salix glauca var. cordifolia","Volume 7","Salix glauca var. cordifolia"
"Salix humilis","Volume 7","Salix humilis"
"Salix humilis var. humilis","Volume 7","Salix humilis var. humilis"
"Salix lucida","Volume 7","Salix lucida"
"Salix pedicellaris","Volume 7","Salix pedicellaris"
"Salix pellita","Volume 7","Salix pellita"
"Salix pentandra","Volume 7","Salix pentandra"
"Salix petiolaris","Volume 7","Salix petiolaris"
"Salix purpurea","Volume 7","Salix purpurea"
"Salix pyrifolia","Volume 7","Salix pyrifolia"
"Salix sericea","Volume 7","Salix sericea"
"Salix triandra","Volume 7","Salix triandra"
"Salix uva-ursi","Volume 7","Salix uva-ursi"
"Salix vestita","Volume 7","Salix vestita"
"Salix viminalis","Volume 7","Salix viminalis"
"Salix ×fragilis","Volume 7","Salix ×fragilis"
"Salix ×sepulcralis","Volume 7","Salix ×sepulcralis"
"Salix ×smithiana","Volume 7","Salix ×smithiana"
"Salsola kali","Volume 4","Salsola kali"
"Salsola kali subsp. kali","Volume 4","Salsola kali subsp. kali"
"Salsola tragus","Volume 4","Salsola tragus"
"Samolus parviflorus","Volume 8","Samolus parviflorus"
"Sanguinaria canadensis","Volume 3","Sanguinaria canadensis"
"Sanguisorba canadensis","Volume 9","Sanguisorba canadensis"
"Sanguisorba officinalis","Volume 9","Sanguisorba officinalis"
"Sanionia uncinata","Volume 28","Sanionia uncinata"
"Saponaria officinalis","Volume 5","Saponaria officinalis"
"Sarmentypnum exannulatum","Volume 28","Sarmentypnum exannulatum"
"Sarracenia purpurea","Volume 8","Sarracenia purpurea"
"Sarracenia purpurea subsp. purpurea","Volume 8","Sarracenia purpurea subsp. purpurea"
"Saxifraga aizoides","Volume 8","Saxifraga aizoides"
"Saxifraga oppositifolia","Volume 8","Saxifraga oppositifolia"
"Saxifraga oppositifolia subsp. oppositifolia","Volume 8","Saxifraga oppositifolia subsp. oppositifolia"
"Saxifraga paniculata","Volume 8","Saxifraga paniculata"
"Schedonorus","Volume 24","Schedonorus"
"Schedonorus arundinaceus","Volume 24","Schedonorus arundinaceus"
"Schedonorus pratensis","Volume 24","Schedonorus pratensis"
"Scheuchzeria palustris","Volume 22","Scheuchzeria palustris"
"Schistidium agassizii","Volume 27","Schistidium agassizii"
"Schistidium apocarpum","Volume 27","Schistidium apocarpum"
"Schistidium liliputanum","Volume 27","Schistidium liliputanum"
"Schistidium maritimum","Volume 27","Schistidium maritimum"
"Schistidium papillosum","Volume 27","Schistidium papillosum"
"Schistidium rivulare","Volume 27","Schistidium rivulare"
"Schistidium trichodon","Volume 27","Schistidium trichodon"
"Schistostega pennata","Volume 27","Schistostega pennata"
"Schizachne","Volume 24","Schizachne"
"Schizachne purpurascens","Volume 24","Schizachne purpurascens"
"Schizachyrium","Volume 25","Schizachyrium"
"Schizachyrium scoparium","Volume 25","Schizachyrium scoparium"
"Schizachyrium scoparium var. scoparium","Volume 25","Schizachyrium scoparium var. scoparium"
"Schizaea pusilla","Volume 2","Schizaea pusilla"
"Schoenoplectus acutus","Volume 23","Schoenoplectus acutus"
"Schoenoplectus acutus var. acutus","Volume 23","Schoenoplectus acutus var. acutus"
"Schoenoplectus americanus","Volume 23","Schoenoplectus americanus"
"Schoenoplectus pungens","Volume 23","Schoenoplectus pungens"
"Schoenoplectus subterminalis","Volume 23","Schoenoplectus subterminalis"
"Schoenoplectus tabernaemontani","Volume 23","Schoenoplectus tabernaemontani"
"Scirpus atrocinctus","Volume 23","Scirpus atrocinctus"
"Scirpus cyperinus","Volume 23","Scirpus cyperinus"
"Scirpus expansus","Volume 23","Scirpus expansus"
"Scirpus hattorianus","Volume 23","Scirpus hattorianus"
"Scirpus longii","Volume 23","Scirpus longii"
